warehouse,product,alpha,unit_code,long_description,nominal_key,purchase_key,analysis_a,analysis_b,last_supplier,physical_qty,on_order_qty,current_cost,min_stock_level
ES,MS410GB152,MISC,EACH,4mmX10 GRUB SCREWS,199,199,199,OBS,,0,0,0,0
ES,MS440S42,,EACH,SQUEEGES C/W ALM HANDLE 44CM,,199,199,OBS,BW07,0,0,0,0
ES,MS4MMDST44,MISC,EACH,4MM DIAMETERE SILVER STEEL,199,199,199,OBS,Unknown,0,0,0,0
ES,MS500FUS10,MAINT,EACH,FUSES 500V 200350,199,199,199,OBS,Unknown,0,0,0,0
ES,MS500PST45,MISC,EACH,EPOXY STEEL QUICK SET,199,199,199,OBS,ELETRO,0,0,8.26125,0
ES,MS50LOK120,MISC,EACH,NUTLOCK 50MM,199,199,199,OBS,BS20,0,0,0,0
ES,MS52BEAR67,MAINT,EACH,BEARINGS 201252,199,199,199,OBS,Unknown,0,0,0,0
ES,MS530S43,,EACH,SQUEEGES C/W ALM HANDLE 53CM,,199,199,OBS,BW07,0,0,0,0
ES,MS5540C255,MISC,EACH,WOODSCREWS 5.5X40MM CSK,199,199,,OBS,Unknown,0,0,0.1217,0
ES,MS58GRB153,MISC,EACH,5mmx8 GRUB SCREWS,199,199,199,OBS,,0,0,0,0
ES,MS5CONR234,MISC,EACH,5MM INLINE CONNECTOR,199,199,199,MISC,BI14,4,0,2.45,0
ES,MS5DWLP164,MISC,EACH,5X50 DOWEL PINS,199,199,199,OBS,BI14,0,0,0,0
ES,MS600WPR27,MISC,EACH,WATER PROOF PAPER 280X230 GT600,199,199,199,MISC,Unknown,0,0,0.26,0
ES,MS601HE164,MISC,EACH,601-308 HOSE ASSY,099,E99,199,MISC,FG01,4,0,567.2425,0
ES,MS60CBFP21,MISC,EACH,CABINET PAPER SHEETS 230X280 G60,199,199,199,OBS,BC14,0,0,0,0
ES,MS630S44,,EACH,SQUEEGES C/W ALM HANDLE 63CM,,199,199,OBS,BW07,0,0,0,0
ES,MS6DWLP165,MISC,EACH,6X60 DOWEL PINS,199,199,199,MISC,FG01,0,0,85.085,0
ES,MS6HDPE138,MISC,EACH,50MM CLASS 6HDPE PIPE,199,199,199,OBS,,0,0,0,0
ES,MS6MMFI95,MISC,EACH,FISHER PLUGS,199,199,199,MISC,BD28,0,0,0,0
ES,MS6TREA241,MISC,EACH,TAPER REAMER 6MM,199,199,199,OBS,ia01,0,0,110,0
ES,MS6X30C243,MISC,EACH,C- PINS 6MMX30MM,199,199,199,OBS,,0,0,0,0
ES,MS7MDBT236,MSC,EACH,7MM DRILL BIT HSS,199,199,199,MISC,Unknown,3,0,1.304,0
ES,MS7TREM242,MISC,EACH,TAPER REAMER 7MM,199,199,199,OBS,ia01,0,0,115,0
ES,MS80KTA244,MISC,EACH,RTIETCHLE KTA 80 DRY VACUUM PUMP,199,199,199,OBS,ia01,0,0,4830,0
ES,MS8BBAR219,MISC,EACH,8MM BORING BARS,199,199,199,MISC,BF05,0,0,16.52,0
ES,MS8BOLT235,MISC,EACH,M8 BRT BOLTS,,,199,MISC,,0,0,0,0
ES,MS8DWLP166,MISC,EACH,8X60 DOWEL PINS,199,199,199,OBS,BI14,0,0,0,0
ES,MS8HTBT136,MISC,EACH,M8 X 100 HT BOLTS,199,199,199,OBS,BC01,0,0,0,0
ES,MS8MDBT237,MSC,EACH,8MM DRILL BIT HSS,199,199,199,MISC,Unknown,5,0,0,0
ES,MS8MMSP203,MISC,EACH,8MM CONBINATION SPANNER,199,199,199,OBS,BT35,0,0,0,0
ES,MS8TAPE222,MISC,EACH,M8.0 TAPES,199,199,199,OBS,BF05,0,0,39.13,0
ES,MS90FOLL50,MAINT,EACH,FOLLOWER 202190,199,199,199,OBS,Unknown,0,0,0,0
ES,MS90SHSO44,MAINT,EACH,SHAFT SORD202380,199,199,199,OBS,Unknown,0,0,0,0
ES,MSAF65FU58,MAINT,EACH,AIR FILTER FUJI65 203539,199,199,199,OBS,Unknown,0,0,0,0
ES,MSAIRFR171,MISC,EACH,AIR FILTER 1613-9001-00,199,199,199,OBS,BA08,0,0,0,0
ES,MSAIRHE122,MISC,EACH,BLACK AIR DUCT HOSE 40MM,199,199,199,OBS,BU20,0,0,0,0
ES,MSAKEYS190,MISC,EACH,ALLEN KEYS (SET),199,199,199,OBS,BR10,0,0,80,0
ES,MSALKEY207,MISC,EACH,8MM ALLEN KEY,199,199,199,OBS,BT35,0,0,0,0
ES,MSAPPROSW,,EACH,APPROXIMATE SWITCH,199,199,199,MISC,LT11,5,1,360.93,0
ES,MSAXLEO259,MISC,EACH,AXLE,199,199,199,MISC,IB01,0,0,271.7,0
ES,MSBAR10106,MISC,EACH,BORING BAR R136 10MM P30,199,199,199,MISC,BF05,2,0,32,0
ES,MSBDISC151,MISC,EACH,BRAKE DISC WITH WASHER,199,199,199,OBS,Unknown,0,0,0,0
ES,MSBE49AR65,MAINT,EACH,BEARINGS 201249,199,199,199,OBS,Unknown,0,0,0,0
ES,MSBEFUJI41,MAINT,EACH,BEARING FUGI202610,199,199,199,OBS,Unknown,0,0,0,0
ES,MSBELSTA64,MAINT,EACH,BELT F/M STAHL 200015,199,199,199,MISC,FM01,1,0,140.73,0
ES,MSBHING260,MISC,EACH,BUSHING,199,199,199,MISC,IB01,0,0,261.3,0
ES,MSBITAP125,MISC,EACH,BIBTAP 15MM H/UNION R/BRASS,199,199,199,OBS,BH09,0,0,0,0
ES,MSBLVLV111,MISC,EACH,3/4"BALL VALVE,199,199,199,OBS,BH09,0,3,0,0
ES,MSBNDER224,MISC,EACH,SPRING BENDER,199,199,199,OBS,,0,0,0,0
ES,MSBOR10185,MISC,EACH,TURNING BORING R136 10MM,199,199,199,MISC,BF05,0,0,16.52,0
ES,MSBOR16186,MISC,EACH,TURNING BORING BAR R136 16MM,199,199,199,MISC,BS01,0,0,12.17,0
ES,MSBORBA105,MISC,EACH,RIGHT HAND KNIFE TOOL R117 2020 P30,199,199,199,MISC,CASH,0,0,17.84,0
ES,MSBORE8184,MISC,EACH,TURNING BORING BAR R136 8MM,199,199,199,MISC,BS01,1,0,11.3,0
ES,MSBRTMTS92,MISC,EACH,M4X20 SEMI BRT NUTS,199,199,199,OBS,BC01,0,0,0,0
ES,MSBSWBDE88,MISC,EACH,BLADE - BOW SAW 530mm LASHER,199,199,199,OBS,Unknown,0,0,0,0
ES,MSBTPBRS89,MISC,EACH,BIBTAP -15mm TNK LCKIN CK BRASS,199,199,199,OBS,,0,0,0,0
ES,MSBTSET250,MISC,EACH,DRILL BIT SET,199,199,,OBS,Unknown,0,0,83.48,0
ES,MSBTSET530,MISC,EACH,DRILL BIT SET,199,199,199,MISC,,0,0,0,0
ES,MSBZGFLX52,MISC,EACH,BRAZING FLUX 500g,199,199,199,MISC,Unknown,0,0,0,0
ES,MSBZGROD52,MISC,EACH,BRAZING ROD,199,199,199,MISC,BO01,1.19,0,23.9130436,0
ES,MSCAFSM56,MAINT,EACH,CAM FOLLOWER S/MASTER 202195,199,199,199,OBS,Unknown,0,0,0,0
ES,MSCAMFOL23,MAINT,EACH,CAMFOLLWER 203577,199,199,199,OBS,Unknown,0,0,0,0
ES,MSCASRS232,MISC,EACH,M8 X60MM CAP SREWS,199,199,199,MISC,Unknown,29,0,0.22,0
ES,MSCBMSTE02,MISC,EACH,RECTANGULAR 200X50X25 COMBINATION STONE,199,199,199,MISC,BE16,2,0,90,0
ES,MSCBNSBS33,MISC,EACH,13X14 CARBON SAW BLADES,199,199,199,OBS,Unknown,0,0,0,0
ES,MSCCSETL83,MISC,EACH,M6 CIRCLIPS EXTERNAL,199,199,199,MISC,Unknown,68,0,0.0869,0
ES,MSCCSETL84,MISC,EACH,M7 CIRCLIPS EXTERNAL,199,199,199,MISC,Unknown,93,0,0.0869,0
ES,MSCCSETL85,MISC,EACH,M8 CIRCLIPS EXTERNAL,199,199,199,MISC,Unknown,97,0,0.0956,0
ES,MSCCSETL86,MISC,EACH,M10 CIRCLIPS EXTERNL,199,199,199,MISC,BG02,0,0,0,0
ES,MSCCSETL87,MISC,EACH,M12 CIRCLIP EXTERNAL,199,199,199,MISC,BG02,0,0,0,0
ES,MSCIRCL246,MISC,EACH,CIRCLIPS SET  VARIOUS SIZES,199,199,199,MISC,Unknown,62,0,0.1043,0
ES,MSCOMPSP40,MAINT,EACH,COMP SPRINGS202710,199,199,199,OBS,Unknown,0,0,0,0
ES,MSCONAIL27,MAINT,EACH,CORRONAILS203289,199,199,199,OBS,Unknown,0,0,0,0
ES,MSCONNE100,MISC,EACH,3106-04 CONNECTORS,199,199,199,MISC,BH04,0,0,1.9565,0
ES,MSCONNE107,MISC,EACH,PIPE TO PIPE CONNECTOR 3106 -8MM,199,199,199,MISC,BH04,0,0,6.9,0
ES,MSCONT02UN,,EACH,CONTROL UNIT,199,199,199,MISC,FM01,0,0,1619.29,0
ES,MSCOPPS175,MISC,EACH,1/2 INCH COPPER PIPES,199,199,199,OBS,,0,0,0,0
ES,MSCOSORD39,MAINT,EACH,COLLARS SORD202305,199,199,199,OBS,Unknown,0,0,0,0
ES,MSCOSPRI22,MAINT,EACH,COMPRESSOR SPRINGS 202680,199,199,199,MISC,Unknown,19,0,1,0
ES,MSCPSWS231,MISC,EACH,M8 X 25MM CAP SREWS,199,199,199,OBS,BC01,0,0,0.1217,0
ES,MSCREWT253,MISC,EACH,SCREW CUTTING TOOL,199,199,199,MISC,CASH,0,0,17.84,0
ES,MSCSPRIN31,MAINT,EACH,COMP SPRINGS 201010,199,199,199,OBS,Unknown,0,0,0,0
ES,MSCSTUDS98,MISC,EACH,3175-04-10 STUDS,199,199,199,OBS,IND TECH,0,0,0,0
ES,MSCUTER189,MISC,EACH,SIDE CUTTERS,199,199,199,OBS,BH09,0,0,7.35,0
ES,MSCUTPTS50,MISC,EACH,500g CUTTING PASTE,199,199,199,OBS,Unknown,0,0,0,0
ES,MSCYCSPR13,MAINT,EACH,CYC SPRINGS 201170,199,199,199,OBS,Unknown,0,0,0,0
ES,MSDGDSTE08,MISC,EACH,GRINDING STONES GREY,199,199,199,MISC,Unknown,1,0,10.43,0
ES,MSDISKS151,MISC,EACH,BRAKE DISK,199,199,199,MISC,FG01,0,0,386.755,0
ES,MSDOMTSC61,MAINT,EACH,DOMETOPSCREWS202890,199,199,199,OBS,Unknown,0,0,0,0
ES,MSDRESR174,MISC,EACH,0.75 mm DIAMOND DRESSERS,199,199,199,OBS,BD12,0,0,0,0
ES,MSDRILL146,MISC,EACH,710 WATTS 13MM 2SPEED BOSCH HAMMER DRILL,199,199,199,OBS,BS23,0,0,0,0
ES,MSDSBSPG01,MISC,EACH,DIE SHOP RENDER SPRING,199,199,199,OBS,Unknown,0,0,0,0
ES,MSDSTBN147,MISC,EACH,PLASTIC DUST BINS WITH LIDS,199,199,199,OBS,BH09,0,0,0,0
ES,MSELBOWS97,MISC,EACH,0912.10 ELBOWS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSEMYCSC16,MISC,EACH,EMERY CLOTH SHEETS COARSE,199,199,199,OBS,BH09,0,0,22.71,0
ES,MSEMYCSF14,MISC,EACH,EMERY CLOTH SHEETS 280X230 FINE,199,199,199,OBS,BS02,0,0,0,0
ES,MSEMYCSM15,MISC,EACH,EMERY CLOTH SHEETS 280X230 MEDIUM,199,199,199,OBS,BH09,0,0,31.88,0
ES,MSEMYTRC20,MISC,EACH,EMERY TAPE ROLLS 25X50 COARSE,199,199,199,OBS,Unknown,0,0,33.46,0
ES,MSEMYTRF18,MISC,EACH,EMERY TAPE ROLLS 25X50 FINE,199,199,199,MISC,Unknown,0,0,33.46,0
ES,MSEMYTRM19,MISC,EACH,EMERY TAPE ROLLS 25X50 MEDIUM,199,199,199,OBS,Unknown,0,0,50.09,0
ES,MSERPLG110,MISC,EACH,NOISE LEVEL SAFETY PLUG (EAR),199,199,199,OBS,BW03,0,0,0,0
ES,MSESPRIN35,MAINT,EACH,EXPANSION SPRINGS 202560,199,199,199,OBS,Unknown,0,0,0,0
ES,MSEXP20S62,MAINT,EACH,EXP SPRINGS 202720,199,199,199,OBS,Unknown,0,0,0,0
ES,MSEXPSPR60,MAINT,EACH,EXP SPRINGS202670,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFAGBEA34,MAINT,EACH,FAG BEARINGS 2206E 201259,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFAN02UNI,,EACH,FAN CONTROL UNIT,199,199,199,MISC,FM01,2,0,1455.2825,0
ES,MSFANBEL02,MAINT,EACH,FAN BELT 200000,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFEELR202,MISC,EACH,FEELER GAUGE 26B,199,199,199,OBS,BT35,0,0,0,0
ES,MSFFUSES28,MAINT,EACH,FUJI FUSES 203090,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFICASE68,MAINT,EACH,FILTER CASE203536,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFILTES20,MAINT,EACH,FILTERS SMALL 200800,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFLASPR29,MAINT,EACH,FLAT SPRINGS 200940,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFLASPR45,MAINT,EACH,FLAT SPRINGS 20X60 202660,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFM77I069,MISC,EACH,MF 77 INFILL BLOCK KIT,199,199,199,OBS,HW35,0,0,0,0
ES,MSFM77S070,MISC,EACH,FM 77 SEALING BLADE,199,199,199,OBS,HW35,0,0,0,0
ES,MSFSWILL49,MAINT,EACH,FLAT SPRINGS WILL 202650,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFTAPE225,MISC,EACH,FISHER TAPE,199,199,199,OBS,,0,0,0,0
ES,MSFUJIBE66,MAINT,EACH,FUJI BEARINGS202611,199,199,199,OBS,Unknown,0,0,0,0
ES,MSFUS10A37,MAINT,EACH,FUSE 10A 550V 203579,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGALVA154,MISC,EACH,GALVANISED 1/2"PIPING,199,199,199,OBS,,0,0,0,0
ES,MSGASETD18,MAINT,EACH,GASKET SET DCLF 202156,199,199,199,MISC,FM01,10,0,5.7791667,0
ES,MSGASWG248,MISC,EACH,GAS WELDING GOGGLES,199,199,199,MISC,BOC GASS,1,0,6.0875,0
ES,MSGCWRDS35,MISC,EACH,GAST CAST WELDING RODS,199,199,199,OBS,BB40,0,0,69.57,0
ES,MSGDGSTE03,MISC,EACH,GRINDING STONES 125X65X32-75 BW39 C46,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGDGSTE04,MISC,EACH,GRINDING STONES 15X13X31-75 38AA60KVS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGDGSTE05,MISC,EACH,GRINDING STONES 180X31-75 38AA60KVS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGDGSTE06,MISC,EACH,GRINDING WHEELS 150X65X31.75 TP6AA6,199,199,199,OBS,BS02,0,0,0,0
ES,MSGDGSTE07,MISC,EACH,CUTTING DISCS 350X3.2X40 RA30 TPI RF1WT5,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGDGSTE08,MISC,EACH,"GRINDING STONE 250 X 40 X 31,75 A60",199,199,199,OBS,BS02,0,0,0,0
ES,MSGDGSTE10,MISC,EACH,GRINDING DISCS A64 MEDIUM DT (A24 178X23,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGDGSTE11,MISC,EACH,30mmA60 RIC DISCS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGNDER221,MISC,EACH,ANGLE GRINDER 230MM BOSCH/HITACHI,199,199,199,OBS,,0,0,0,0
ES,MSGRESE130,MISC,EACH,HEAVY DUTY GREASE GUNS,199,199,199,OBS,BR10,0,0,30,0
ES,MSGRHOSO59,MAINT,EACH,GRIPPER HOLDERS SORD 201105,199,199,199,OBS,BM13,0,0,0,0
ES,MSGRIPPE09,MAINT,EACH,GRIPPERS 200963,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGRIPSC14,MAINT,EACH,GRIP SCREW CLAMP 201100,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGRSWAR30,MAINT,EACH,GRIP SWING ARM201070,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGSNARM08,MAINT,EACH,GRIP SWING ARM201280,199,199,199,OBS,Unknown,0,0,0,0
ES,MSGSWRDS32,MISC,EACH,1"8 GAS STEEL WELDING RODS,199,199,199,OBS,BA22,0,0,0,0
ES,MSHBOLT195,MISC,EACH,"HOOKS.BOLTS,SEALS,NUTS 140MM x 6MM",199,199,199,OBS,BG02,0,0,0,0
ES,MSHBPGRI46,MAINT,EACH,H/B BACK PLATE GRIPPER 203408,199,199,199,OBS,Unknown,0,0,0,0
ES,MSHCKSW200,MISC,EACH,HACKSAW,199,199,199,OBS,BT35,0,0,0,0
ES,MSHDHAT130,MISC,EACH,HARD HAT 4 POINT SURFACE,199,199,199,OBS,BW03,0,0,0,0
ES,MSHEATR213,MISC,EACH,HEAT RESISTANT GASKET 1.6MM FLEXOIDE,199,199,199,MISC,BC07,1,0,120,0
ES,MSHEXNUT24,MAINT,EACH,HEXAGON NUT 203540,199,199,199,OBS,Unknown,0,0,0,0
ES,MSHKOGRI06,MAINT,EACH,H/KORD GRIP201040,199,199,199,OBS,Unknown,0,0,0,0
ES,MSHLIST168,MISC,EACH,HELISTEEL HOSE 199 mm,199,199,199,OBS,BU20,0,0,0,0
ES,MSHLMET226,MISC,EACH,WELDING HELMET,199,199,199,OBS,BW03,0,0,6.53,0
ES,MSHSNWRE66,MISC,EACH,2mm HIGH STRAIN WIRE,199,199,199,OBS,Unknown,0,0,0,0
ES,MSIBBEAR47,MAINT,EACH,INCLINED BALL BEARING 203503,199,199,199,OBS,Unknown,0,0,0,0
ES,MSINDAPPSW,,EACH,INDUCTIVE APPROXIMATE SWITCH,199,199,199,MISC,LB06,3,0,360,0
ES,MSJAPDE107,MISC,EACH,50MM JACK PLANE BLADE,199,199,199,OBS,,0,0,0,0
ES,MSJBECLS67,MISC,EACH,JUBILEE HOSE CLIPS 25-51,199,199,199,OBS,BO01,0,0,0,0
ES,MSJBECLS68,MISC,EACH,JUBILEE HOSE CLIPS 51-76,199,199,199,OBS,,0,0,0,0
ES,MSJBECLS69,MISC,EACH,JUBILEE HOSE CLIPS 10-22,199,199,199,MISC,Unknown,0,0,0.276,0
ES,MSJBECLS70,MISC,EACH,JUBILEE HOSE CLIPS 14-27,199,199,,OBS,Unknown,0,0,0.513,0
ES,MSJBECLS71,MISC,EACH,JUBILEE HOSE CLIPS 14-32,199,199,199,OBS,Unknown,0,0,0,0
ES,MSJNRHSB34,MISC,EACH,ECLIPSE JUNION HACKSAW BLADES,199,199,199,OBS,BR10,0,0,0,0
ES,MSK2020B07,MAINT,EACH,HK 20/20 BEARINGS 201256,199,199,199,OBS,Unknown,0,0,0,0
ES,MSK64GRP01,MAINT,EACH,KORD 64 GRIPPERS BACK 200120,199,199,199,OBS,Unknown,0,0,0,0
ES,MSKAIWA145,MISC,EACH,13 KAIWA 21MPX C/W TAIL,199,199,199,OBS,BI14,0,0,0,0
ES,MSKGRIPP04,MAINT,EACH,KORD GRIPPERS200100,199,199,199,OBS,Unknown,0,0,0,0
ES,MSLASHR227,MISC,EACH,SLASHERS,199,199,199,OBS,BH09,0,0,5.57,0
ES,MSLATED198,MISC,EACH,LONG INSULATED SCREW DRIVERS STAR,199,199,199,OBS,BI10,0,0,0,0
ES,MSLEVERBOB,,EACH,LEVER BOBST,199,199,199,MISC,Unknown,1,0,3425.78,0
ES,MSLHTOO252,MISC,EACH,LEFT HAQND TURNING TOOLS L117 2020 P30,199,199,199,MISC,CASH,1,0,17.84,0
ES,MSLNOSE197,MISC,EACH,LONGNOSE PLIERS,199,199,199,OBS,BH09,0,0,6.24,0
ES,MSLNSET258,MISC,EACH,BRAKE LINING SET,199,199,199,MISC,IB01,0,0,599.77,0
ES,MSLOCKT247,MISC,EACH,LOCKTIGHT,199,199,199,MISC,0737,0,0,13.5,0
ES,MSM10HSS210,MISC,EACH,M10 X 1.5 HSS TAPSET,199,199,199,MISC,LM06,1,0,80.42,0
ES,MSM6HSS209,MISC,EACH,M6 X 1.0 HSS TAPSET,199,199,199,MISC,BD12,0,0,0,0
ES,MSM8HSS208,MISC,EACH,M8 X 1.25 HSS TAPSET,199,199,199,OBS,BD12,0,0,0,0
ES,MSM8NTS137,MISC,EACH,M8 5B NUTS,199,199,199,MISC,BC01,148,0,0,0
ES,MSMAFIE149,MISC,EACH,MANN FILTER ELEMENT MICROTOP C1049,199,199,199,OBS,,0,0,0,0
ES,MSMETER169,MISC,EACH,WATER METER Z" KENT METER,199,199,199,OBS,BI14,0,0,0,0
ES,MSNAILS157,MISC,EACH,1 INCH WIRE NAILS WITH HEADS,199,199,199,OBS,BH09,0,0,0,0
ES,MSNBNYL116,MISC,EACH,NUB NYLOCK 8MM,199,199,199,MISC,Unknown,62,0,0.039,0
ES,MSNBNYL118,MISC,EACH,NUB NYLOCK 6MM,199,199,199,OBS,BC01,0,0,0,0
ES,MSNEEDLB43,MAINT,EACH,NEEDLE BEARINGS 203569,199,199,199,OBS,Unknown,0,0,0,0
ES,MSNKBEAR12,MAINT,EACH,NK 15/12 BEARING 201258,199,199,199,OBS,Unknown,0,0,0,0
ES,MSNOZZE215,MISC,EACH,GAS WELDING NOZZLE OXYGEN & ACETYLENE,199,199,199,OBS,,0,0,0,0
ES,MSNOZZEE215,MISC,EACH,GAS WELDING NOZZLE OXYGEN & ACETYLENE,199,199,199,OBS,,0,0,0,0
ES,MSNOZZLE215,MISC,EACH,GAS WELDING CUTTING NOZZLE,199,199,199,,BC07,0,0,45,0
ES,MSNUB06117,MISC,EACH,NUB 6MM,199,199,199,OBS,BC01,0,0,0,0
ES,MSNUB08115,MISC,EACH,NUB 8MM,199,199,199,MISC,BC01,137,0,0,0
ES,MSNUB10113,MISC,EACH,10MM NUB,199,199,199,OBS,BC01,0,0,0,0
ES,MSNUTYN114,MISC,EACH,NUTY NYLOCK 10MM,199,199,199,OBS,BG02,0,0,0,0
ES,MSNYTBE127,MISC,EACH,6MM NYLON TUBING,199,199,199,MISC,CASH,0,0,3.913,0
ES,MSNYTBE128,MISC,EACH,10MM NYLON TUBING,199,199,199,MISC,CASH,0,0,4.5,0
ES,MSNYTBE129,MISC,EACH,12MM NYLON TUBING,199,199,,OBS,CASH,0,0,5.5,0
ES,MSNYTBE163,MISC,EACH,0140-08 mm NYLON TUBE PIPE,199,199,199,MISC,BI14,0,0,5.21,0
ES,MSOCKET230,MISC,EACH,SOCKET SPANNER 10MM TO 24MM,199,199,199,MISC,BH09,0,0,163.79,0
ES,MSOILFR172,MISC,EACH,OIL FILTER 2903-0337-01,199,199,199,OBS,BA08,0,0,0,0
ES,MSOILSEA25,MAINT,EACH,OILSEAL 16-35-10,199,199,199,OBS,Unknown,0,0,0,0
ES,MSOLI02DIE,,EACH,OLIVINE DIE,199,199,199,MISC,Unknown,0,0,1078.73,0
ES,MSOSEGTO57,MAINT,EACH,OIL SEAL G.T.O201265,199,199,199,OBS,Unknown,0,0,0,0
ES,MSOTONE257,MISC,EACH,ROUND SOFT OIL STONE,199,199,199,MISC,BE16,0,0,80,0
ES,MSPAD,MISC,EACH,PADLOCKS 63MM GOLD TRICIRLE,199,199,199,OBS,BK35,0,0,45.22,0
ES,MSPADES228,MISC,EACH,SPADES,199,199,199,OBS,BH09,0,0,11.62,0
ES,MSPATOR206,MISC,EACH,OIL SEPARATOR 1622 0871 00,199,199,199,OBS,BA08,0,0,0,0
ES,MSPATTL183,MISC,EACH,PARTING TOOL2020,199,199,199,MISC,CASH,0,0,17.84,0
ES,MSPCFNL112,MISC,EACH,PLASTIC FUNNEL APPX. 21CM X2CM,199,199,199,OBS,BO01,0,0,0,0
ES,MSPDABN212,MISC,EACH,PEDAL BIN,199,199,199,OBS,BS02,0,0,0,0
ES,MSPEBLAD17,MAINT,EACH,PERF BLADE 201235,199,199,199,OBS,Unknown,0,0,0,0
ES,MSPECES187,MISC,EACH,RETENTION PIECES COMPLETE,199,199,199,OBS,HS30,0,0,0,0
ES,MSPECONR123,MISC,EACH,3140 -04 Y CONNECTORS,199,199,199,OBS,BI14,0,0,0,0
ES,MSPECONR80,MISC,EACH,8.0MM LINE CONNECTORS,199,199,199,MISC,BH04,33,0,8.1,0
ES,MSPECONR99,MISC,EACH,3106-06 CONNECTORS,199,199,199,MISC,BH04,3,0,4.75125,0
ES,MSPILTP124,MISC,EACH,PILLARTAP 15MM STAR CPL/PATT,199,199,199,OBS,BH09,0,0,0,0
ES,MSPINSH181,MISC,EACH,PINS WITH HEADS,199,199,199,MISC,BG18,9,0,54.348,0
ES,MSPKM60212,MISC,EACH,PEDROLLO PUMP PKM60 0.5H.P 220V,199,199,199,MISC,CASH,1,0,2215.65,0
ES,MSPLFMS108,MISC,EACH,PLASTIC FRAME DUAT MASKS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSPLIER196,MISC,EACH,COMBINATION PLIERS,199,199,199,OBS,BI10,0,0,0,0
ES,MSPLNIMP29,MISC,EACH,POLY RETHANE IMPELLERS PF 65 o D,199,199,199,OBS,Unknown,0,0,0,0
ES,MSPLYWLS90,MISC,EACH,4" STD S/P C/W POLYWHEELS,199,199,199,OBS,,0,0,0,0
ES,MSPNECUT15,MAINT,EACH,PERF NEEDLES CUTTERS 201220,199,199,199,OBS,Unknown,0,0,0,0
ES,MSPOLYE162,MISC,EACH,1100U 04 mm POLY BLUE (NYLON) PIPE,199,199,199,MISC,BI14,0,0,0.9,0
ES,MSPOLYE163,MISC,EACH,P.U.TUBING 8.0 MM,199,199,199,OBS,BI14,0,0,7,0
ES,MSPRIDW165,MISC,EACH,SPRING DOWN SET KIT 2.4x40,199,199,199,OBS,BI14,0,0,0,0
ES,MSPROKT126,MISC,EACH,SPROCKET 30 TEETH FOR 3/8 CHAIN,199,199,199,OBS,BP50,0,0,0,0
ES,MSPSHPN176,MISC,EACH,PUSH PINS MACHINED,199,199,199,OBS,,0,0,0,0
ES,MSPULLE150,MISC,EACH,PULLEY,199,199,199,OBS,BQ20,0,0,0,0
ES,MSPVC11180,MISC,EACH,PVC 110 X 3METRES PIPE,199,199,199,MISC,LF08,0,0,8.74,0
ES,MSPVCPPE40,MISC,EACH,PVC PLAIN PIPE 50mmX6m WP313,199,199,199,OBS,Unknown,0,0,0,0
ES,MSR110T217,MISC,EACH,TURNING TOOLS R110 2020 P30,199,199,199,OBS,BD12,0,0,19.13,0
ES,MSR111P218,MISC,EACH,TURNING TOOL R111 2020 P30,199,199,199,OBS,BS01,0,0,16.522,0
ES,MSRAKES229,MISC,EACH,RAKES,199,199,199,OBS,BH09,0,0,11.93,0
ES,MSRAMPU142,MISC,EACH,RAM PUNCH,199,199,199,OBS,BT54,0,0,0,0
ES,MSRASEAL38,MAINT,EACH,RADIAL SEAL 203520,199,199,199,OBS,Unknown,0,0,0,0
ES,MSRDUCR155,MISC,EACH,3/4-1/2" FEMALE REDUCER,199,199,199,OBS,,0,0,0,0
ES,MSREDCER69,MAINT,EACH,HALF INCH REDUCER,199,199,199,OBS,BH09,0,0,0,0
ES,MSRFILS109,MISC,EACH,REFILLS(FOR PLASTIC FRAME DUAT MASKS),199,199,199,OBS,Unknown,0,0,0,0
ES,MSRHDKT182,MISC,EACH,RIGHT HAND KNIFE TOOL2020 MILD STEEL,199,199,199,MISC,LM06,4,0,16.41,0
ES,MSRIGUN256,MISC,EACH,POP RIVET SET (GUN ),199,199,,OBS,Unknown,0,0,48.69,0
ES,MSRIVETS144,MISC,EACH,"4,8 X 21MM RIVETS",199,199,,OBS,Unknown,0,0,17.39,0
